"province_code","province_name_eng","pc_code","ps_code","ps_type","commission","audit_reason","commission_decision","bvv_total","audit_or_recount"
"04","MAYDANWARDAK","0405075","0405075-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405075","0405075-03","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405075","0405075-04","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405075","0405075-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405076","0405076-01","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405076","0405076-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405076","0405076-03","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405076","0405076-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405076","0405076-05","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405082","0405082-01","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405082","0405082-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405082","0405082-03","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405082","0405082-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405082","0405082-05","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405082","0405082-06","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405082","0405082-07","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405084","0405084-01","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405084","0405084-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405084","0405084-03","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405084","0405084-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405084","0405084-05","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405084","0405084-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405085","0405085-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",193,"YES"
"04","MAYDANWARDAK","0405085","0405085-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",38,"YES"
"04","MAYDANWARDAK","0405085","0405085-03","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405085","0405085-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405085","0405085-07","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405094","0405094-01","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405094","0405094-02","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405094","0405094-03","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405094","0405094-04","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405094","0405094-05","M","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0405094","0405094-06","F","As per the decision of the IEC","Reported open by IEC staff but no results form or BVV data","Decision 105 Paragraph 2",NA,"YES"
"04","MAYDANWARDAK","0407103","0407103-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",60,"YES"
"04","MAYDANWARDAK","0407103","0407103-04","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"04","MAYDANWARDAK","0407105","0407105-01","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",43,"YES"
"04","MAYDANWARDAK","0407105","0407105-03","F","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",56,"YES"
"04","MAYDANWARDAK","0407105","0407105-04","F","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",57,"YES"
"04","MAYDANWARDAK","0407106","0407106-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",113,"YES"
"04","MAYDANWARDAK","0407106","0407106-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",134,"YES"
"04","MAYDANWARDAK","0407108","0407108-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",81,"YES"
"04","MAYDANWARDAK","0407109","0407109-02","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"04","MAYDANWARDAK","0407109","0407109-04","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"04","MAYDANWARDAK","0407110","0407110-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",113,"YES"
"04","MAYDANWARDAK","0407110","0407110-04","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",194,"YES"
"04","MAYDANWARDAK","0407111","0407111-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",89,"YES"
"04","MAYDANWARDAK","0408118","0408118-01","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"04","MAYDANWARDAK","0408118","0408118-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",19,"YES"
"04","MAYDANWARDAK","0408118","0408118-03","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"04","MAYDANWARDAK","0408118","0408118-04","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"04","MAYDANWARDAK","0409133","0409133-03","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",120,"YES"
"04","MAYDANWARDAK","0409133","0409133-04","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",99,"YES"
"04","MAYDANWARDAK","0409139","0409139-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",78,"YES"
"04","MAYDANWARDAK","0409140","0409140-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",121,"YES"
"04","MAYDANWARDAK","0409140","0409140-06","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",101,"YES"
"04","MAYDANWARDAK","0409142","0409142-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",187,"YES"
"04","MAYDANWARDAK","0409145","0409145-03","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",92,"YES"
"04","MAYDANWARDAK","0409146","0409146-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",147,"YES"
"04","MAYDANWARDAK","0409150","0409150-02","M","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"04","MAYDANWARDAK","0409151","0409151-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",161,"YES"
"04","MAYDANWARDAK","0409153","0409153-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",87,"YES"
"04","MAYDANWARDAK","0409153","0409153-03","F","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",64,"YES"
"05","LOGAR","0501002","0501002-07","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",34,"YES"
"05","LOGAR","0501002","0501002-25","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",67,"YES"
"05","LOGAR","0501003","0501003-02","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",29,"YES"
"05","LOGAR","0501003","0501003-03","M","As per the decision of the IEC","Referred by National Tally Center team for recount","Decision 104 Annex 8",39,"YES"
"05","LOGAR","0501003","0501003-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",21,"YES"
"05","LOGAR","0501003","0501003-05","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",20,"YES"
"05","LOGAR","0501007","0501007-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",24,"YES"
"05","LOGAR","0501007","0501007-02","F","As per the decision of the IEC","National Tally Center received physical results form but no BVV data","Decision 105 Paragraph 1",NA,"YES"
"05","LOGAR","0501008","0501008-01","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",32,"YES"
"05","LOGAR","0501008","0501008-02","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",43,"YES"
"05","LOGAR","0501008","0501008-04","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",36,"YES"
"05","LOGAR","0501008","0501008-05","M","As per the decision of the IEC","Discrepancy of more than 5 votes between results form and BVV data","Decision 104 Annex 1",37,"YES"
