"election_type","election_date","results_status","province_code","province_name_eng","province_name_dari","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","ballot_position","candidate_code","candidate_name_eng","candidate_name_dari","party_name_dari","candidate_gender","first_round_winner","run_off_winner","past_winners","male_ps_valid_votes","fem_ps_valid_votes","male_ps_invalid_votes","fem_ps_invalid_votes","votes","total_invalid_votes"
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1102","WALIMUHAMMAD-E- SHAHID","ولى محمد شهيد","1102","WALIMUHAMMAD-E- SHAHID","ولى محمد شهيد","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8,0,0,0,8,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1103","KHWAJAUMARI","خواجه عمرى","1103","KHWAJAUMARI","خواجه عمرى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",874,502,0,0,1376,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1103","KHWAJAUMARI","خواجه عمرى","1103","KHWAJAUMARI","خواجه عمرى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",179,99,0,0,278,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1104","WAGHAZ","واغظ","1104","WAGHAZ","واغظ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",174,33,0,0,207,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1104","WAGHAZ","واغظ","1104","WAGHAZ","واغظ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",605,324,0,0,929,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1105","DEHYAK","ده يى","1105","DEHYAK","ده يى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1161,247,0,66,1408,66
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1105","DEHYAK","ده يى","1105","DEHYAK","ده يى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1929,932,0,47,2861,47
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1106","JAGHATU","جغتو","1106","JAGHATU","جغتو","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",4360,3025,243,0,7385,243
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1106","JAGHATU","جغتو","1106","JAGHATU","جغتو","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3230,2040,436,0,5270,436
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1107","ANDAR","اندر","1107","ANDAR","اندر","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",895,519,64,224,1414,288
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1107","ANDAR","اندر","1107","ANDAR","اندر","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",17157,8109,3628,2660,25266,6288
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1108","ZANAKHAN","زنخان","1108","ZANAKHAN","زنخان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",5,2,2,0,7,2
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1108","ZANAKHAN","زنخان","1108","ZANAKHAN","زنخان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",12,8,8,0,20,8
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1109","RASHIDAN","رشيدان","1109","RASHIDAN","رشيدان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",149,85,0,0,234,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1109","RASHIDAN","رشيدان","1109","RASHIDAN","رشيدان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",29,14,0,0,43,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",16565,10987,1090,0,27552,1090
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1110","NAWUR","ناور","1110","NAWUR","ناور","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6944,4161,396,0,11105,396
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",7780,4009,236,0,11789,236
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1111","QARABAGH","قره باغ","1111","QARABAGH","قره باغ","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",12757,7926,597,0,20683,597
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",19,0,0,0,19,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1112","GIRO","كيرو","1112","GIRO","كيرو","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",20,0,0,0,20,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1113","ABBAND","آب بند","1113","ABBAND","آب بند","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",311,166,0,82,477,82
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1113","ABBAND","آب بند","1113","ABBAND","آب بند","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1799,1171,0,448,2970,448
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1114","JAGHURI","جاغورى","1114","JAGHURI","جاغورى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",27676,22477,0,0,50153,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1114","JAGHURI","جاغورى","1114","JAGHURI","جاغورى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8521,5400,0,0,13921,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1115","MUQUR","مقر","1115","MUQUR","مقر","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",461,73,35,160,534,195
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1115","MUQUR","مقر","1115","MUQUR","مقر","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3223,277,225,13,3500,238
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1116","MALESTAN","مالستان","1116","MALESTAN","مالستان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",18798,12687,0,983,31485,983
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1116","MALESTAN","مالستان","1116","MALESTAN","مالستان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",7181,2987,0,206,10168,206
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1117","GELAN","كيلان","1117","GELAN","كيلان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",163,1,0,0,164,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1117","GELAN","كيلان","1117","GELAN","كيلان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3462,405,0,0,3867,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1118","AJRESTAN","اجرستان","1118","AJRESTAN","اجرستان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",420,296,390,250,716,640
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","11","GHAZNI","غزنی","1118","AJRESTAN","اجرستان","1118","AJRESTAN","اجرستان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",496,150,164,350,646,514
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1201","SHARAN","شرن","1201","SHARAN","شرن","YES",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1032,401,25,59,1433,84
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1201","SHARAN","شرن","1201","SHARAN","شرن","YES",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",14053,11127,2504,1281,25180,3785
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1202","MATAKHAN","مثا خان","1202","MATAKHAN","مثا خان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",206,128,50,9,334,59
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1202","MATAKHAN","مثا خان","1202","MATAKHAN","مثا خان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3299,3957,1051,581,7256,1632
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1203","YOSUFKHEL","یوسف خیل","1203","YOSUFKHEL","یوسف خیل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",172,208,345,17,380,362
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1203","YOSUFKHEL","یوسف خیل","1203","YOSUFKHEL","یوسف خیل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3021,4325,812,383,7346,1195
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1204","YAHYAKHEL","یحی خیل","1204","YAHYAKHEL","یحی خیل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1305,436,73,29,1741,102
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1204","YAHYAKHEL","یحی خیل","1204","YAHYAKHEL","یحی خیل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",6341,3114,2802,1157,9455,3959
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1205","SARRAWZAH(SARHAWZAH)","سروضه","1205","SARRAWZAH(SARHAWZAH)","سروضه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",56,38,0,3,94,3
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1205","SARRAWZAH(SARHAWZAH)","سروضه","1205","SARRAWZAH(SARHAWZAH)","سروضه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",9042,3140,1198,1072,12182,2270
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1206","OMNA","اومنه","1206","OMNA","اومنه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",271,161,5,0,432,5
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1206","OMNA","اومنه","1206","OMNA","اومنه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5579,2411,582,0,7990,582
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1207","ZARGHUNSHAHR","زرغون شهر","1207","ZARGHUNSHAHR","زرغون شهر","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1401,821,243,1623,2222,1866
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1207","ZARGHUNSHAHR","زرغون شهر","1207","ZARGHUNSHAHR","زرغون شهر","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",16063,12383,2733,1372,28446,4105
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1208","GOMAL","كومل","1208","GOMAL","كومل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1324,774,23,392,2098,415
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1208","GOMAL","كومل","1208","GOMAL","كومل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",15332,9932,2884,3173,25264,6057
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1209","JANIKHEL","جانى خيل","1209","JANIKHEL","جانى خيل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",349,777,0,6,1126,6
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1209","JANIKHEL","جانى خيل","1209","JANIKHEL","جانى خيل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",13089,9711,0,594,22800,594
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1210","SAROBI","سروبى","1210","SAROBI","سروبى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2026,823,0,0,2849,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1210","SAROBI","سروبى","1210","SAROBI","سروبى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",12659,6152,0,0,18811,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1211","URGUN","اوركون","1211","URGUN","اوركون","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",3235,2194,2845,900,5429,3745
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1211","URGUN","اوركون","1211","URGUN","اوركون","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",8306,7209,1949,2595,15515,4544
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1212","ZIRUK","زیړوک","1212","ZIRUK","زیړوک","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",384,319,0,57,703,57
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1212","ZIRUK","زیړوک","1212","ZIRUK","زیړوک","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",4988,3873,0,1093,8861,1093
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1213","NAKA","نيكه","1213","NAKA","نيكه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",68,58,32,0,126,32
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1213","NAKA","نيكه","1213","NAKA","نيكه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",5041,6234,1666,0,11275,1666
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1214","BERMEL","برمل","1214","BERMEL","برمل","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",981,985,910,1553,1966,2463
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1214","BERMEL","برمل","1214","BERMEL","برمل","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",3331,1773,3885,1447,5104,5332
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1215","GYAN","كيان","1215","GYAN","كيان","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",0,11,0,0,11,0
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1215","GYAN","كيان","1215","GYAN","كيان","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",1157,1142,13099,6600,2299,19699
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1216","DILA","ليله و خوش امند","1216","DILA","ليله و خوش امند","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",350,156,11,11,506,22
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1216","DILA","ليله و خوش امند","1216","DILA","ليله و خوش امند","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",9327,5472,587,582,14799,1169
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1217","WAZAKHAH","وازه خواه","1217","WAZAKHAH","وازه خواه","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",1515,525,400,29,2040,429
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1217","WAZAKHAH","وازه خواه","1217","WAZAKHAH","وازه خواه","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",7900,8517,172,571,16417,743
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1218","WORMAMAY","ورممى","1218","WORMAMAY","ورممى","NO",1,"100_1_1","Dr. Abdullah Abdullah","داکتر عبدا عبدا","جمعیت اسلمی افغانستان","M","YES","NO","NO",2432,2414,125,176,4846,301
"PRESIDENTIAL RUNOFF","2014-06-14","FINAL","12","PAKTIKA","پکتیکا","1218","WORMAMAY","ورممى","1218","WORMAMAY","ورممى","NO",5,"101_1_13","Mohammad Ashraf Ghani Ahmadzai","محمد اشرف غنی احمدزی","خپلواک/مستقل","M","NO","YES","NO",7493,3305,475,1614,10798,2089
